mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.013669300079345702,0.002362894906894427,0.17445592880249022,0.02416866450244444,10,manhattan,10,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.7808032675289313,0.7760381211708646,0.7786103542234333,0.7956403269754768,0.776566757493188,0.7815317654783789,0.007251872759098299,77
0.01600785255432129,0.0039970813575399685,0.10585036277770996,0.01166719515637004,10,manhattan,10,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.7821647379169503,0.776718856364874,0.773841961852861,0.8017711171662125,0.782016348773842,0.783302604414948,0.00976611133522025,17
0.012445068359375,0.003192317067694705,0.13644804954528808,0.020137699869024514,10,manhattan,12,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}",0.7842069434989789,0.786929884275017,0.7826975476839237,0.7963215258855586,0.7772479564032697,0.7854807715493497,0.006273278257597618,9
0.011178970336914062,0.00233716289751063,0.10863122940063477,0.010083253271641179,10,manhattan,12,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.7794417971409122,0.7842069434989789,0.7779291553133515,0.7997275204359673,0.784741144414169,0.7852093121606758,0.007723564057122915,13
0.013051414489746093,0.0035332735548310235,0.15489983558654785,0.026120270158461797,10,manhattan,14,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}",0.7760381211708646,0.7855684138869979,0.7854223433242506,0.797683923705722,0.7833787465940054,0.7856183097363681,0.006962981960441457,5
0.012018966674804687,0.003305230556021667,0.12093133926391601,0.025084971567813388,10,manhattan,14,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.7726344452008169,0.7842069434989789,0.782016348773842,0.8004087193460491,0.7901907356948229,0.7858914385029019,0.00919605474822003,1
0.014273786544799804,0.007752647994532201,0.15051546096801757,0.007038976406462673,10,manhattan,16,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'}",0.7712729748127978,0.7862491490810075,0.7745231607629428,0.7942779291553134,0.7840599455040872,0.7820766318632296,0.008294444163012837,53
0.009395885467529296,0.001919996635664016,0.12282557487487793,0.016082142131159056,10,manhattan,16,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}",0.7705922396187883,0.7814840027229408,0.776566757493188,0.7970027247956403,0.7888283378746594,0.7828948125010434,0.009248003856043902,33
0.009807014465332031,0.0018599088374363227,0.15534429550170897,0.018132703696453607,10,manhattan,18,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}",0.775357385976855,0.7882913546630361,0.7690735694822888,0.8004087193460491,0.7833787465940054,0.7833019552124469,0.010799115924387512,21
0.00986495018005371,0.001277106495376445,0.12603235244750977,0.018887552640771344,10,manhattan,18,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}",0.7773995915588836,0.7828454731109599,0.7690735694822888,0.8010899182561307,0.7854223433242506,0.7831661791465028,0.010567012183032388,25
0.008591222763061523,9.782130385865797e-05,0.17199907302856446,0.02107708927841016,10,manhattan,20,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'uniform'}",0.7699115044247787,0.7842069434989789,0.7758855585831063,0.7949591280653951,0.7833787465940054,0.7816683762332529,0.008457881407218842,69
0.012207508087158203,0.00260610098145099,0.11338043212890625,0.00940694256608156,10,manhattan,20,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'distance'}",0.7705922396187883,0.7814840027229408,0.7717983651226158,0.7942779291553134,0.7888283378746594,0.7813961748988636,0.009273913122152136,81
0.011200523376464844,0.004458005343566231,0.17097735404968262,0.03238791346215643,10,manhattan,22,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'uniform'}",0.7733151803948264,0.7787610619469026,0.7772479564032697,0.7922343324250681,0.7799727520435967,0.7803062566427327,0.00637191009499573,117
0.012677955627441406,0.0036107420248908634,0.1223409652709961,0.007428275355640211,10,manhattan,22,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'distance'}",0.7705922396187883,0.7848876786929885,0.7772479564032697,0.7963215258855586,0.7833787465940054,0.7824856294389221,0.008566043072455048,41
0.010859107971191407,0.0026429747185182074,0.17797842025756835,0.034859282876710806,10,manhattan,24,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 24, 'weights': 'uniform'}",0.7692307692307693,0.7801225323349217,0.7752043596730245,0.7861035422343324,0.7888283378746594,0.7798979082695415,0.007129238044953292,133
0.010719776153564453,0.001955029313154888,0.1285794734954834,0.024816230575129297,10,manhattan,24,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 24, 'weights': 'distance'}",0.7719537100068073,0.7801225323349217,0.7799727520435967,0.7908719346049047,0.7867847411444142,0.7819411340269289,0.006483058031150208,57
0.010338449478149414,0.0026884503951541696,0.16906542778015138,0.024862935047872084,10,manhattan,26,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 26, 'weights': 'uniform'}",0.7712729748127978,0.7828454731109599,0.776566757493188,0.7901907356948229,0.7908719346049047,0.7823495751433346,0.007622235620052942,49
0.012163305282592773,0.00206178914424489,0.13179287910461426,0.016943534595726572,10,manhattan,26,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 26, 'weights': 'distance'}",0.773995915588836,0.7814840027229408,0.779291553133515,0.7922343324250681,0.7881471389645777,0.7830305885669875,0.0064635225464780045,29
0.010997819900512695,0.0024173490881743585,0.17824382781982423,0.020192848523378572,10,manhattan,28,uniform,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}",0.7705922396187883,0.7808032675289313,0.773841961852861,0.7908719346049047,0.7888283378746594,0.7809875482960289,0.007979158870864428,89
0.00944523811340332,0.0018133655793498022,0.1293631076812744,0.018311498906176362,10,manhattan,28,distance,"{'leaf_size': 10, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}",0.7699115044247787,0.7828454731109599,0.7752043596730245,0.7963215258855586,0.7874659400544959,0.7823497606297636,0.009245520205878313,45
0.009866619110107422,0.002566087993979221,0.11217284202575684,0.021819421619595863,10,euclidean,10,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.7665078284547311,0.7828454731109599,0.7854223433242506,0.7908719346049047,0.7881471389645777,0.7827589436918848,0.008556321654130524,37
0.011080598831176758,0.002146439858017584,0.10930352210998535,0.05592289293815829,10,euclidean,10,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.7685500340367597,0.7801225323349217,0.7806539509536785,0.7895095367847411,0.7840599455040872,0.7805791999228376,0.006881590967003291,105
0.013357257843017578,0.0058711709725119705,0.322108793258667,0.14024923236557907,10,euclidean,12,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}",0.7644656228727025,0.7835262083049693,0.7799727520435967,0.7942779291553134,0.7861035422343324,0.7816692109221828,0.009807475959195837,65
0.024170112609863282,0.012515298204588408,0.1867217540740967,0.11293090875497597,10,euclidean,12,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}",0.765146358066712,0.7773995915588836,0.7799727520435967,0.7963215258855586,0.7840599455040872,0.7805800346117675,0.010085501565801899,97
0.026496315002441408,0.011610225894142543,0.30547056198120115,0.10335511652224866,10,euclidean,14,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.7685500340367597,0.776718856364874,0.779291553133515,0.7970027247956403,0.7861035422343324,0.7815333421130244,0.009559913275558655,73
0.0415534496307373,0.00873477455592623,0.23644890785217285,0.023983518618272557,10,euclidean,14,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.7685500340367597,0.7733151803948264,0.7786103542234333,0.8017711171662125,0.7861035422343324,0.7816700456111128,0.011619028856601151,61
0.03310708999633789,0.002104130664260127,0.3540840148925781,0.018055568195542143,10,euclidean,16,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}",0.7726344452008169,0.7835262083049693,0.7724795640326976,0.7942779291553134,0.7779291553133515,0.7801694604014296,0.00813936820877645,121
0.03666248321533203,0.0030812924713380964,0.23313689231872559,0.016505900194922003,10,euclidean,16,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'distance'}",0.7665078284547311,0.7794417971409122,0.773841961852861,0.7997275204359673,0.7833787465940054,0.7805795708956953,0.011128191193925462,101
0.03576436042785645,0.0026053910265118707,0.36109151840209963,0.023146798416258205,10,euclidean,18,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}",0.7692307692307693,0.7794417971409122,0.7745231607629428,0.7915531335149864,0.779291553133515,0.778808082756625,0.007391307695176413,145
0.03394169807434082,0.004017220954534163,0.2593521595001221,0.020342543326152922,10,euclidean,18,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}",0.765146358066712,0.7814840027229408,0.7758855585831063,0.7997275204359673,0.7840599455040872,0.7812606770625627,0.011291352954401722,85
0.03611607551574707,0.005029607233192863,0.39060354232788086,0.01797043958621197,10,euclidean,20,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'uniform'}",0.7658270932607216,0.776718856364874,0.776566757493188,0.7840599455040872,0.7799727520435967,0.7766290809332934,0.006051326569952249,149
0.03723883628845215,0.0025751279597366985,0.2770685195922852,0.02468182748204439,10,euclidean,20,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'distance'}",0.7671885636487407,0.7828454731109599,0.7731607629427792,0.7922343324250681,0.7867847411444142,0.7804427746543924,0.00909655030704877,113
0.03741111755371094,0.004733866922162452,0.37520394325256345,0.020680226042664895,10,euclidean,22,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'uniform'}",0.7644656228727025,0.7726344452008169,0.773841961852861,0.7813351498637602,0.7799727520435967,0.7744499863667473,0.006020960305763097,157
0.03591175079345703,0.004398055840392881,0.25395026206970217,0.020278318563896378,10,euclidean,22,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}",0.7678692988427501,0.7760381211708646,0.7772479564032697,0.7949591280653951,0.7840599455040872,0.7800348899972733,0.009062855199053565,125
0.03536806106567383,0.0028650979053680375,0.3681653022766113,0.01729848579743672,10,euclidean,24,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 24, 'weights': 'uniform'}",0.7644656228727025,0.7773995915588836,0.773841961852861,0.7813351498637602,0.7854223433242506,0.7764929338944915,0.007151046071143262,153
0.0376983642578125,0.003982903927966213,0.2798111915588379,0.03236087587681465,10,euclidean,24,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 24, 'weights': 'distance'}",0.7678692988427501,0.7773995915588836,0.7758855585831063,0.7963215258855586,0.7867847411444142,0.7808521432029425,0.009794272226543879,93
0.03582429885864258,0.004678918137289144,0.47127490043640136,0.0373404937442209,10,euclidean,26,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 26, 'weights': 'uniform'}",0.7699115044247787,0.7787610619469026,0.7752043596730245,0.7867847411444142,0.7854223433242506,0.7792168021026742,0.006303624376614775,137
0.04052515029907226,0.01106286011164343,0.35099315643310547,0.02224289529204725,10,euclidean,26,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 26, 'weights': 'distance'}",0.7692307692307693,0.7794417971409122,0.7724795640326976,0.7956403269754768,0.7854223433242506,0.7804429601408213,0.00944336217165504,109
0.04363255500793457,0.0030105092227710717,0.43804259300231935,0.017157924711559348,10,euclidean,28,uniform,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}",0.7692307692307693,0.7780803267528931,0.771117166212534,0.7874659400544959,0.7881471389645777,0.7788082682430539,0.00791935886464616,141
0.038026618957519534,0.0017431443388024066,0.3109766483306885,0.026300616064760102,10,euclidean,28,distance,"{'leaf_size': 10, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'distance'}",0.7671885636487407,0.776718856364874,0.773841961852861,0.7949591280653951,0.7867847411444142,0.7798986502152571,0.009824226226401531,129
0.03383693695068359,0.002756703195186536,0.3620934009552002,0.0193411854301213,20,manhattan,10,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.7808032675289313,0.7760381211708646,0.7786103542234333,0.7956403269754768,0.776566757493188,0.7815317654783789,0.007251872759098299,77
0.02951326370239258,0.0016446124204309786,0.23583154678344725,0.01604396552609247,20,manhattan,10,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.7821647379169503,0.776718856364874,0.773841961852861,0.8017711171662125,0.782016348773842,0.783302604414948,0.00976611133522025,17
0.030150461196899413,0.003655823359129635,0.3876793384552002,0.018862625845832436,20,manhattan,12,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}",0.7842069434989789,0.786929884275017,0.7826975476839237,0.7963215258855586,0.7772479564032697,0.7854807715493497,0.006273278257597618,9
0.03413114547729492,0.005368171113559082,0.25629162788391113,0.015194284989806224,20,manhattan,12,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.7794417971409122,0.7842069434989789,0.7779291553133515,0.7997275204359673,0.784741144414169,0.7852093121606758,0.007723564057122915,13
0.03377714157104492,0.002505871032464582,0.38995990753173826,0.01529574302887098,20,manhattan,14,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'uniform'}",0.7760381211708646,0.7855684138869979,0.7854223433242506,0.797683923705722,0.7833787465940054,0.7856183097363681,0.006962981960441457,5
0.036257457733154294,0.007869353137005198,0.2793764114379883,0.018290257178920143,20,manhattan,14,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.7726344452008169,0.7842069434989789,0.782016348773842,0.8004087193460491,0.7901907356948229,0.7858914385029019,0.00919605474822003,1
0.031976842880249025,0.004615138809320641,0.44076194763183596,0.018513478810448698,20,manhattan,16,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'}",0.7712729748127978,0.7862491490810075,0.7745231607629428,0.7942779291553134,0.7840599455040872,0.7820766318632296,0.008294444163012837,53
0.038538789749145506,0.005087720460349817,0.30048398971557616,0.02385483683718617,20,manhattan,16,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}",0.7705922396187883,0.7814840027229408,0.776566757493188,0.7970027247956403,0.7888283378746594,0.7828948125010434,0.009248003856043902,33
0.036051368713378905,0.006491325120553622,0.399370002746582,0.020734122146295563,20,manhattan,18,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'uniform'}",0.775357385976855,0.7882913546630361,0.7690735694822888,0.8004087193460491,0.7833787465940054,0.7833019552124469,0.010799115924387512,21
0.02971816062927246,0.0011186832253201372,0.28489317893981936,0.01786901378399088,20,manhattan,18,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}",0.7773995915588836,0.7828454731109599,0.7690735694822888,0.8010899182561307,0.7854223433242506,0.7831661791465028,0.010567012183032388,25
0.0326113224029541,0.0021017762350400105,0.4203908443450928,0.018512851530602784,20,manhattan,20,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'uniform'}",0.7699115044247787,0.7842069434989789,0.7758855585831063,0.7949591280653951,0.7833787465940054,0.7816683762332529,0.008457881407218842,69
0.032123374938964847,0.0019268344057915715,0.2994223117828369,0.015686453975769996,20,manhattan,20,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 20, 'weights': 'distance'}",0.7705922396187883,0.7814840027229408,0.7717983651226158,0.7942779291553134,0.7888283378746594,0.7813961748988636,0.009273913122152136,81
0.03351559638977051,0.002062500899496899,0.42677950859069824,0.02049825714888633,20,manhattan,22,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'uniform'}",0.7733151803948264,0.7787610619469026,0.7772479564032697,0.7922343324250681,0.7799727520435967,0.7803062566427327,0.00637191009499573,117
0.031195592880249024,0.004249892267199804,0.30162501335144043,0.016267566883481348,20,manhattan,22,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'distance'}",0.7705922396187883,0.7848876786929885,0.7772479564032697,0.7963215258855586,0.7833787465940054,0.7824856294389221,0.008566043072455048,41
0.03094310760498047,0.002080518397356332,0.43425278663635253,0.008302366789479617,20,manhattan,24,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 24, 'weights': 'uniform'}",0.7692307692307693,0.7801225323349217,0.7752043596730245,0.7861035422343324,0.7888283378746594,0.7798979082695415,0.007129238044953292,133
0.03343114852905273,0.003085412873140545,0.317916202545166,0.01867690580905354,20,manhattan,24,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 24, 'weights': 'distance'}",0.7719537100068073,0.7801225323349217,0.7799727520435967,0.7908719346049047,0.7867847411444142,0.7819411340269289,0.006483058031150208,57
0.03477740287780762,0.00304491976843841,0.4652829170227051,0.022013916435097747,20,manhattan,26,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 26, 'weights': 'uniform'}",0.7712729748127978,0.7828454731109599,0.776566757493188,0.7901907356948229,0.7908719346049047,0.7823495751433346,0.007622235620052942,49
0.03306646347045898,0.0017166002418726792,0.3332789897918701,0.019928277943766427,20,manhattan,26,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 26, 'weights': 'distance'}",0.773995915588836,0.7814840027229408,0.779291553133515,0.7922343324250681,0.7881471389645777,0.7830305885669875,0.0064635225464780045,29
0.0353640079498291,0.006899382401836311,0.4510335922241211,0.018106732978100754,20,manhattan,28,uniform,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'uniform'}",0.7705922396187883,0.7808032675289313,0.773841961852861,0.7908719346049047,0.7888283378746594,0.7809875482960289,0.007979158870864428,89
0.034141016006469724,0.0011767410480332237,0.3282278060913086,0.018018598018529768,20,manhattan,28,distance,"{'leaf_size': 20, 'metric': 'manhattan', 'n_neighbors': 28, 'weights': 'distance'}",0.7699115044247787,0.7828454731109599,0.7752043596730245,0.7963215258855586,0.7874659400544959,0.7823497606297636,0.009245520205878313,45
0.032886838912963866,0.0012911798084263735,0.2899011611938477,0.01374067143957309,20,euclidean,10,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.7665078284547311,0.7828454731109599,0.7854223433242506,0.7908719346049047,0.7881471389645777,0.7827589436918848,0.008556321654130524,37
0.03091320991516113,0.001397363035102457,0.16806764602661134,0.014690430022683752,20,euclidean,10,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.7685500340367597,0.7801225323349217,0.7806539509536785,0.7895095367847411,0.7840599455040872,0.7805791999228376,0.006881590967003291,105
0.0319521427154541,0.0053473032281641875,0.37469797134399413,0.019166813992987072,20,euclidean,12,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}",0.7644656228727025,0.7835262083049693,0.7799727520435967,0.7942779291553134,0.7861035422343324,0.7816692109221828,0.009807475959195837,65
0.039857339859008786,0.005924986159712227,0.23212995529174804,0.022039990575708365,20,euclidean,12,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'distance'}",0.765146358066712,0.7773995915588836,0.7799727520435967,0.7963215258855586,0.7840599455040872,0.7805800346117675,0.010085501565801899,97
0.040149354934692384,0.004531809781656141,0.46820507049560545,0.03919085093136741,20,euclidean,14,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.7685500340367597,0.776718856364874,0.779291553133515,0.7970027247956403,0.7861035422343324,0.7815333421130244,0.009559913275558655,73
0.034631872177124025,0.0018483244113514025,0.2928030014038086,0.07186357936471809,20,euclidean,14,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'distance'}",0.7685500340367597,0.7733151803948264,0.7786103542234333,0.8017711171662125,0.7861035422343324,0.7816700456111128,0.011619028856601151,61
0.04006180763244629,0.009891787714090487,0.6646198272705078,0.020299255671342314,20,euclidean,16,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}",0.7726344452008169,0.7835262083049693,0.7724795640326976,0.7942779291553134,0.7779291553133515,0.7801694604014296,0.00813936820877645,121
0.04857239723205566,0.008826519440268963,0.2951799869537354,0.04216562725848421,20,euclidean,16,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'distance'}",0.7665078284547311,0.7794417971409122,0.773841961852861,0.7997275204359673,0.7833787465940054,0.7805795708956953,0.011128191193925462,101
0.034072351455688474,0.006295130867510433,0.46073575019836427,0.013249066960587075,20,euclidean,18,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'uniform'}",0.7692307692307693,0.7794417971409122,0.7745231607629428,0.7915531335149864,0.779291553133515,0.778808082756625,0.007391307695176413,145
0.03569116592407227,0.0029762747222164703,0.24456520080566407,0.019098715289123745,20,euclidean,18,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 18, 'weights': 'distance'}",0.765146358066712,0.7814840027229408,0.7758855585831063,0.7997275204359673,0.7840599455040872,0.7812606770625627,0.011291352954401722,85
0.039846277236938475,0.005209437129364571,0.36925601959228516,0.01975364830861658,20,euclidean,20,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'uniform'}",0.7658270932607216,0.776718856364874,0.776566757493188,0.7840599455040872,0.7799727520435967,0.7766290809332934,0.006051326569952249,149
0.040323829650878905,0.004647514979662949,0.2525938510894775,0.01988832522980113,20,euclidean,20,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 20, 'weights': 'distance'}",0.7671885636487407,0.7828454731109599,0.7731607629427792,0.7922343324250681,0.7867847411444142,0.7804427746543924,0.00909655030704877,113
0.03865342140197754,0.004323136119191538,0.3890378475189209,0.025019507973933354,20,euclidean,22,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'uniform'}",0.7644656228727025,0.7726344452008169,0.773841961852861,0.7813351498637602,0.7799727520435967,0.7744499863667473,0.006020960305763097,157
0.036417675018310544,0.002470199803688881,0.2563901901245117,0.014188670929535619,20,euclidean,22,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}",0.7678692988427501,0.7760381211708646,0.7772479564032697,0.7949591280653951,0.7840599455040872,0.7800348899972733,0.009062855199053565,125
0.04127354621887207,0.004487250130981049,0.36522135734558103,0.01690450106184025,20,euclidean,24,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 24, 'weights': 'uniform'}",0.7644656228727025,0.7773995915588836,0.773841961852861,0.7813351498637602,0.7854223433242506,0.7764929338944915,0.007151046071143262,153
0.0347074031829834,0.0036650802177455332,0.23328819274902343,0.01871828660436261,20,euclidean,24,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 24, 'weights': 'distance'}",0.7678692988427501,0.7773995915588836,0.7758855585831063,0.7963215258855586,0.7867847411444142,0.7808521432029425,0.009794272226543879,93
0.03350358009338379,0.003911949512894794,0.3797182559967041,0.027866506334816177,20,euclidean,26,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 26, 'weights': 'uniform'}",0.7699115044247787,0.7787610619469026,0.7752043596730245,0.7867847411444142,0.7854223433242506,0.7792168021026742,0.006303624376614775,137
0.03430185317993164,0.003643744786054848,0.2623744010925293,0.013059085440053844,20,euclidean,26,distance,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 26, 'weights': 'distance'}",0.7692307692307693,0.7794417971409122,0.7724795640326976,0.7956403269754768,0.7854223433242506,0.7804429601408213,0.00944336217165504,109
0.04022054672241211,0.008439297608190606,0.3844306468963623,0.02519374101804813,20,euclidean,28,uniform,"{'leaf_size': 20, 'metric': 'euclidean', 'n_neighbors': 28, 'weights': 'uniform'}",0.7692307692307693,0.7780803267528931,0.771117166212534,0.7874659400544959,0.7881471389645777,0.7788082682430539,0.00791935886464616,141
